customer_id,income,Recency,Monetary
8172,60000,469,596.32
8173,40000,703,236.09
8174,140000,999999,0
8175,120000,391,138.13
8176,20000,814,286.56
8177,60000,404,70.75
8178,60000,395,39.33
8179,60000,649,308.02
8180,60000,765,234.32
8181,60000,379,415.61
8182,100000,741,87.58
8183,40000,764,73.84
8184,60000,798,78.93
8185,140000,562,55.96
8186,80000,773,59.43
8187,80000,561,126.92
8188,40000,848,140.88
8189,80000,392,520.01
8190,40000,402,71.34
8191,140000,788,470.08
8192,20000,999999,0
8193,40000,505,96.22
8194,60000,438,116.89
8195,80000,532,197.86
8196,140000,518,149.52
8197,40000,999999,0
8198,#VALUE!,466,92.96
8199,40000,392,514.99
8200,20000,716,102.25
8201,40000,999999,0
8202,80000,387,652.42
8203,40000,743,745.54
8204,20000,744,954.31
8205,20000,615,40.19
8206,140000,483,431.5
8207,80000,373,200.3
8208,80000,537,175.55
8209,40000,891,7.94
8210,100000,999999,0
8211,20000,447,194.09
8212,40000,808,87.77
8213,20000,724,15.09
8214,40000,455,139.7
8215,20000,417,144.18
8216,40000,999999,0
8217,60000,494,74.2
8218,80000,640,66.91
8219,60000,856,75.14
8220,40000,372,101.99
8221,20000,899,63.73
8222,20000,379,171.03
8223,20000,445,10.95
8224,60000,659,109.86
8225,20000,961,26.79
8226,60000,767,114.15
8227,40000,878,47.11
8228,60000,732,643.8
8229,40000,617,115.61
8230,60000,559,27.91
8231,20000,769,364.03
8232,20000,999999,0
8233,20000,999999,0
8234,40000,594,146.5
8235,40000,393,183.05
8236,40000,878,63.74
8237,20000,760,458.37
8238,80000,468,206.92
8239,60000,735,732.53
8240,60000,736,225.96
8241,20000,414,338.52
8242,40000,392,1042.16
8243,60000,416,186.9
8244,60000,999999,0
8245,20000,743,316.65
8246,40000,518,43.99
8247,60000,385,222.66
8248,20000,367,232.17
8249,20000,999999,0
8250,20000,458,55.01
8251,100000,687,99.65
8252,40000,373,414.86
8253,40000,381,154.84
8254,80000,409,536.9
8255,40000,408,239.96
8256,100000,999999,0
8257,20000,469,31.06
8258,40000,999999,0
8259,20000,391,235.74
8260,40000,422,168.89
8261,100000,718,4.93
8262,20000,999999,0
8263,20000,402,260.11
8264,60000,749,9.78
8265,80000,641,32.07
8266,20000,483,199.42
8267,40000,836,65.49
8268,80000,920,79.9
8269,40000,389,392.34
8270,20000,409,213.48
8271,40000,864,70.01
8272,120000,427,147.87
8273,20000,1092,29.83
8274,80000,423,230.54
8275,60000,379,1391.78
8276,20000,674,25.25
8277,20000,504,46.29
8278,20000,999999,0
8279,80000,750,1315.99
8280,20000,809,57.43
8281,20000,377,699.81
8282,20000,1012,16.03
8283,140000,382,412.73
8284,60000,498,46.39
8285,40000,774,266.47
8286,80000,999999,0
8287,40000,733,873.33
8288,60000,582,89.16
8289,20000,395,628.55
8290,40000,683,43.59
8291,40000,373,366
8292,80000,538,42.84
8293,20000,789,180.6
8294,40000,809,289.82
8295,60000,504,114.56
8296,20000,369,289.36
8297,40000,999999,0
8298,80000,373,380.39
8299,80000,459,94.7
8300,60000,416,141.44
8301,60000,420,108.18
8302,100000,384,58.59
8303,140000,485,162.25
8304,40000,386,554.94
8305,40000,839,46.22
8306,20000,461,132.69
8307,40000,479,12.1
8308,20000,382,435.76
8309,40000,570,40.65
8310,40000,377,506.42
8311,100000,375,526.24
8312,40000,460,97.86
8313,40000,999999,0
8314,60000,513,100.9
8315,60000,771,428.52
8316,80000,999999,0
8317,20000,438,107.52
8318,100000,413,117.01
8319,60000,507,39.2
8320,20000,999999,0
8321,60000,368,127.58
8322,60000,697,140.19
8323,60000,410,162.2
8324,40000,501,122.19
8325,40000,832,33.34
8326,20000,767,330.4
8327,60000,494,21.52
8328,40000,773,29.14
8329,80000,439,118.48
8330,20000,976,11.65
8331,120000,999999,0
8332,40000,999999,0
8333,100000,782,62.31
8334,20000,652,69.94
8335,40000,446,105.12
8336,20000,392,434.92
8337,40000,775,205.46
8338,20000,755,296.69
8339,20000,773,59.18
8340,140000,409,296.59
8341,40000,880,47.56
8342,80000,376,64.96
8343,20000,999999,0
8344,80000,871,5.06
8345,40000,735,899.64
8346,80000,1056,102.41
8347,80000,603,67.33
8348,100000,558,124.76
8349,140000,826,18.02
8350,140000,775,198.68
8351,80000,385,1435.9
8352,40000,848,59.44
8353,40000,999999,0
8354,40000,641,84.58
8355,80000,736,1001.28
8356,60000,524,197.04
8357,60000,999999,0
8358,80000,611,96.78
8359,60000,414,731.87
8360,140000,539,102.79
8361,40000,999999,0
8362,80000,884,53.7
8363,80000,750,738.44
8364,40000,733,1027.2
8365,20000,999999,0
8366,40000,761,116.58
8367,60000,405,530.66
8368,20000,999999,0
8369,20000,430,176.61
8370,120000,402,261.14
8371,60000,811,54.98
8372,20000,540,38.49
8373,60000,377,351.42
8374,60000,372,726.06
8375,40000,908,95.86
8376,140000,838,136.53
8377,20000,480,6.8
8378,60000,678,117.11
8379,60000,576,42.26
8380,40000,757,289.81
8381,120000,811,174.87
8382,20000,545,245.81
8383,20000,999999,0
8384,60000,485,157.62
8385,20000,999999,0
8386,40000,829,35.59
8387,40000,740,157.69
8388,20000,743,821.95
8389,40000,619,172.52
8390,60000,647,117.97
8391,40000,777,344.92
8392,120000,999999,0
8393,120000,571,77.71
8394,20000,500,142.79
8395,40000,999999,0
8396,20000,679,61.4
8397,20000,814,341.6
8398,#VALUE!,789,34.15
8399,60000,460,27.62
8400,20000,782,234.78
8401,80000,373,16.49
8402,40000,999999,0
8403,80000,402,227.48
8404,60000,414,591.77
8405,60000,733,679.58
8406,40000,460,116.24
8407,60000,465,117.26
8408,60000,509,60.35
8409,40000,559,67.75
8410,40000,464,251.86
8411,80000,400,266.44
8412,60000,536,198.57
8413,40000,999999,0
8414,20000,379,527.2
8415,60000,383,144.08
8416,20000,424,214.71
8417,40000,1016,16.9
8418,40000,475,98.79
8419,80000,747,145.15
8420,60000,999999,0
8421,60000,784,138.34
8422,80000,999999,0
8423,100000,460,97.11
8424,60000,985,31.84
8425,40000,768,66.65
8426,20000,966,25.31
8427,20000,399,1148.89
8428,60000,758,97.85
8429,40000,738,76.09
8430,20000,509,162.07
8431,80000,520,20.84
8432,80000,539,77.93
8433,80000,999999,0
8434,20000,867,122.73
8435,80000,379,650.99
8436,60000,391,144.51
8437,60000,999999,0
8438,20000,767,272.94
8439,100000,495,273.48
8440,60000,999999,0
8441,80000,628,9.48
8442,20000,414,359.55
8443,40000,428,38.75
8444,60000,704,21.13
8445,60000,579,101.1
8446,60000,636,54.19
8447,40000,914,13.86
8448,40000,452,90.62
8449,40000,999999,0
8450,20000,999999,0
8451,60000,488,65.67
8452,140000,385,1955.25
8453,20000,999999,0
8454,80000,414,534
8455,40000,808,50.33
8456,40000,465,129.65
8457,40000,412,201.48
8458,20000,929,133.53
8459,20000,999999,0
8460,60000,999999,0
8461,40000,999999,0
8462,80000,766,295.15
8463,40000,411,480.08
8464,#VALUE!,513,99.15
8465,20000,928,11.32
8466,20000,379,944.79
8467,40000,389,340
8468,20000,1012,25.37
8469,60000,908,107.32
8470,40000,878,120.48
8471,140000,848,165.12
8472,40000,407,408.32
8473,40000,377,313.5
8474,80000,874,169.01
8475,20000,817,76.1
8476,40000,734,175.85
8477,60000,398,697.8
8478,20000,411,75.34
8479,120000,999999,0
8480,40000,575,19.28
8481,20000,784,80.52
8482,20000,601,359.27
8483,40000,430,228.54
8484,40000,599,51.16
8485,60000,574,109.56
8486,60000,743,438.89
8487,60000,384,150.05
8488,40000,741,166.18
8489,#VALUE!,561,58.18
8490,80000,622,207.23
8491,20000,851,179.13
8492,60000,466,14.83
8493,60000,1000,129.76
8494,#VALUE!,1022,45.44
8495,60000,468,124.47
8496,40000,773,46.62
8497,60000,747,540.14
8498,20000,768,868.82
8499,20000,413,67.01
8500,40000,379,564.71
8501,40000,999999,0
8502,40000,575,1.67
8503,80000,636,22.23
8504,60000,405,397.54
8505,40000,383,172.87
8506,20000,811,36.51
8507,60000,999999,0
8508,80000,450,5.61
8509,40000,540,110.32
8510,40000,811,286.75
8511,80000,385,1509.47
8512,100000,999999,0
8513,40000,898,14.29
8514,80000,725,5.67
8515,60000,758,159.47
8516,#VALUE!,999999,0
8517,40000,580,127.86
8518,60000,376,86.51
8519,80000,999999,0
8520,40000,752,308.32
8521,40000,842,40.63
8522,140000,757,881.15
8523,120000,436,27.44
8524,60000,468,113.08
8525,#VALUE!,1053,23.11
8526,80000,478,256.21
8527,20000,999999,0
8528,140000,448,200.75
8529,20000,859,36.11
8530,20000,899,71.91
8531,40000,774,362.42
8532,40000,999999,0
8533,40000,785,127.7
8534,80000,732,717.05
8535,40000,999999,0
8536,60000,616,99.58
8537,40000,999999,0
8538,20000,999999,0
8539,80000,604,90.28
8540,40000,938,93.09
8541,140000,513,207.23
8542,40000,685,55.05
8543,40000,999999,0
8544,40000,748,572.58
8545,40000,608,131.2
8546,40000,402,323.16
8547,20000,999999,0
8548,40000,759,320.51
8549,40000,413,66.02
8550,20000,430,209.75
8551,20000,377,586.26
8552,40000,785,63.3
8553,40000,919,13.08
8554,60000,684,87.82
8555,40000,383,199.64
8556,20000,373,350.63
8557,20000,409,282.76
8558,20000,368,276.15
8559,40000,617,130.72
8560,80000,622,57.29
8561,20000,654,195.46
8562,40000,371,265.94
8563,40000,461,88
8564,20000,733,683.93
8565,80000,811,64.66
8566,20000,711,61.92
8567,20000,999999,0
8568,40000,752,276.7
8569,40000,740,32.93
8570,100000,537,142.57
8571,20000,418,504.52
8572,40000,454,53.24
8573,#VALUE!,736,122.41
8574,60000,384,88.24
8575,20000,718,190.15
8576,60000,617,149.59
8577,100000,368,593.9
8578,140000,375,593.01
8579,40000,697,148.21
8580,20000,999999,0
8581,60000,878,47.47
8582,40000,841,56
8583,40000,999999,0
8584,60000,999999,0
8585,20000,883,16.3
8586,40000,493,33.43
8587,60000,430,134.84
8588,20000,960,58.96
8589,20000,999999,0
8590,80000,711,15.09
8591,100000,905,80.6
8592,80000,743,812.59
8593,120000,377,61.36
8594,140000,409,226.6
8595,40000,999999,0
8596,120000,863,202.63
8597,40000,507,107.96
8598,40000,652,179.59
8599,20000,436,158.39
8600,40000,570,114.15
8601,20000,410,156.07
8602,80000,764,103.72
8603,20000,404,11
8604,40000,999999,0
8605,120000,446,128.45
8606,120000,384,84.54
8607,20000,757,321.7
8608,80000,521,160.31
8609,20000,483,120.25
8610,20000,999999,0
8611,80000,999999,0
8612,40000,490,50.11
8613,60000,407,28.15
8614,40000,798,107.26
8615,100000,735,941.36
8616,60000,802,11.43
8617,20000,407,477.76
8618,40000,372,54.39
8619,60000,387,243.86
8620,60000,812,47
8621,80000,785,144.56
8622,100000,378,118.85
8623,40000,538,93.18
8624,80000,567,132.36
8625,40000,879,81.92
8626,20000,773,29.5
8627,20000,782,177.42
8628,80000,729,50.9
8629,#VALUE!,469,91.5
8630,60000,748,20.42
8631,40000,999999,0
8632,40000,601,160.22
8633,80000,507,48.23
8634,60000,385,88.47
8635,40000,532,130.71
8636,60000,999999,0
8637,20000,999999,0
8638,40000,783,100.53
8639,100000,800,73.3
8640,80000,436,122
8641,40000,826,2.35
8642,80000,999999,0
8643,120000,999999,0
8644,40000,373,261.65
8645,20000,618,89.11
8646,40000,832,87.92
8647,60000,418,793.38
8648,120000,370,22.46
8649,60000,752,431.14
8650,60000,999999,0
8651,40000,548,6.39
8652,40000,502,82.03
8653,60000,391,337.91
8654,40000,999999,0
8655,40000,999999,0
8656,20000,999999,0
8657,40000,683,41.58
8658,40000,595,103.27
8659,40000,377,292.91
8660,140000,385,85.97
8661,60000,999999,0
8662,60000,850,126.98
8663,60000,427,292.84
8664,40000,811,117.55
8665,60000,440,174.22
8666,40000,564,26.97
8667,60000,377,461.18
8668,20000,387,341.01
8669,20000,459,395.13
8670,40000,735,979.19
8671,60000,780,91.76
8672,60000,557,8.67
8673,20000,446,113.74
8674,#VALUE!,752,71.47
8675,20000,905,35.9
8676,80000,672,121.9
8677,40000,402,42.95
8678,20000,428,23.96
8679,80000,747,44.63
8680,140000,999999,0
8681,120000,518,79.81
8682,40000,539,151.82
8683,140000,778,342.42
8684,20000,470,157.58
8685,120000,809,35.84
8686,20000,474,72.28
8687,40000,371,488.39
8688,20000,782,211.94
8689,60000,476,1.55
8690,120000,999999,0
8691,40000,769,679.93
8692,20000,373,390.97
8693,40000,509,132.34
8694,100000,460,83.88
8695,40000,391,123.74
8696,40000,999999,0
8697,40000,740,943.66
8698,20000,746,213
8699,20000,496,176.76
8700,40000,413,127.68
8701,20000,447,69.37
8702,60000,999999,0
8703,40000,999999,0
8704,60000,779,498.73
8705,40000,858,18.4
8706,20000,446,116.82
8707,80000,999999,0
8708,140000,743,189.4
8709,40000,410,154.11
8710,40000,744,868.24
8711,60000,858,104.64
8712,40000,460,71.99
8713,40000,767,271.17
8714,20000,999999,0
8715,20000,736,83.13
8716,40000,808,249.03
8717,60000,395,412.93
8718,60000,661,23.81
8719,60000,999999,0
8720,60000,535,138.14
8721,20000,1084,9.89
8722,120000,999999,0
8723,40000,871,154.76
8724,40000,427,139.55
8725,60000,915,52.34
8726,60000,876,18.44
8727,40000,999999,0
8728,20000,856,184.92
8729,20000,784,229.1
8730,20000,410,222.21
8731,60000,372,770.93
8732,20000,436,44.62
8733,20000,944,89.42
8734,20000,380,125.6
8735,40000,1084,43.37
8736,80000,501,202.35
8737,20000,373,414.22
8738,40000,858,37.55
8739,80000,470,84.48
8740,40000,979,95.18
8741,80000,999999,0
8742,20000,411,574.35
8743,40000,736,107.51
8744,40000,448,65.5
8745,80000,507,124.91
8746,40000,368,659.04
8747,120000,564,113.46
8748,20000,583,44.72
8749,20000,438,420.5
8750,60000,999999,0
8751,20000,1030,27.95
8752,20000,733,759.39
8753,40000,377,119.23
8754,60000,410,111.37
8755,20000,999999,0
8756,80000,787,48.13
8757,60000,470,66.6
8758,80000,410,197.07
8759,20000,661,8.31
8760,#VALUE!,381,328.15
8761,140000,837,93.44
8762,60000,370,5.9
8763,40000,738,88.42
8764,140000,950,60.61
8765,140000,399,76.87
8766,20000,619,63.22
8767,40000,752,94.95
8768,100000,497,452.62
8769,80000,391,627.43
8770,60000,498,96.51
8771,60000,602,90.12
8772,80000,474,212.99
8773,60000,743,223.21
8774,60000,999999,0
8775,140000,741,1015.78
8776,40000,975,63.74
8777,80000,379,323.3
8778,40000,683,48.19
8779,80000,453,223.71
8780,20000,412,58.96
8781,40000,773,16.36
8782,40000,371,255.54
8783,40000,505,53.32
8784,40000,940,30.77
8785,20000,529,108.25
8786,40000,891,62.71
8787,140000,461,170.41
8788,80000,736,114.35
8789,40000,999999,0
8790,60000,999999,0
8791,40000,932,119.8
8792,140000,527,117.55
8793,60000,411,297.8
8794,140000,489,762.88
8795,100000,999999,0
8796,140000,999999,0
8797,120000,591,171.02
8798,40000,546,98.92
8799,20000,1013,91.21
8800,100000,860,104.97
8801,80000,999999,0
8802,80000,999999,0
8803,140000,1012,30.58
8804,120000,811,42.95
8805,100000,483,54.49
8806,20000,574,84.78
8807,20000,999999,0
8808,40000,431,1.73
8809,20000,837,68.23
8810,60000,409,179.14
8811,100000,786,51.02
8812,80000,460,30.38
8813,40000,776,157.75
8814,40000,377,355.31
8815,20000,422,247.69
8816,40000,575,118.77
8817,140000,773,208.08
8818,40000,393,127.68
8819,60000,907,63.78
8820,60000,999999,0
8821,40000,733,405.98
8822,60000,999999,0
8823,20000,487,60.48
8824,100000,447,152.76
8825,80000,755,374.19
8826,140000,999999,0
8827,#VALUE!,908,90.61
8828,40000,999999,0
8829,60000,999999,0
8830,40000,367,38.41
8831,60000,999999,0
8832,40000,999999,0
8833,80000,409,45.93
8834,20000,495,300.99
8835,80000,999999,0
8836,120000,884,18.67
8837,40000,424,304.41
8838,60000,798,103.43
8839,40000,599,145.78
8840,40000,453,532.27
8841,20000,386,270.68
8842,40000,553,10.58
8843,40000,429,365.7
8844,40000,446,240.29
8845,20000,617,36.48
8846,60000,736,574.45
8847,20000,460,54.15
8848,60000,999999,0
8849,40000,501,99.35
8850,40000,773,171.63
8851,60000,409,115.96
8852,20000,564,52.27
8853,80000,391,196.83
8854,80000,374,86.25
8855,20000,999999,0
8856,#VALUE!,1006,33.57
8857,40000,848,82.59
8858,60000,414,41.87
8859,80000,485,132.11
8860,40000,447,595.63
8861,80000,811,31.49
8862,40000,383,312.15
8863,80000,564,106.12
8864,80000,500,179.37
8865,20000,792,278.3
8866,20000,999999,0
8867,20000,743,216.75
8868,100000,1012,3.92
8869,40000,826,55.05
8870,80000,764,746.24
8871,40000,409,56.59
8872,60000,402,150.1
8873,40000,743,241.4
8874,60000,928,1.93
8875,60000,857,126.4
8876,100000,789,67.21
8877,40000,842,56.7
8878,20000,395,56.22
8879,60000,1018,41.36
8880,20000,999999,0
8881,80000,504,18.99
8882,40000,734,110.82
8883,40000,999999,0
8884,60000,965,86.14
8885,20000,567,143.43
8886,#VALUE!,428,278.64
8887,80000,382,502.57
8888,40000,812,64.81
8889,120000,394,174.5
8890,40000,755,240.53
8891,40000,383,111.17
8892,60000,400,338.92
8893,20000,1006,155.07
8894,40000,741,390.4
8895,20000,838,111.66
8896,120000,553,8.34
8897,60000,402,220.51
8898,80000,696,122.35
8899,80000,538,164.59
8900,80000,798,106.43
8901,100000,377,384.1
8902,20000,418,654.43
8903,40000,999999,0
8904,40000,836,293.44
8905,40000,898,48.32
8906,40000,368,140.11
8907,140000,398,453.14
8908,40000,503,39.47
8909,40000,905,94.38
8910,40000,617,75.38
8911,20000,383,173.89
8912,60000,411,264.86
8913,100000,975,31.72
8914,20000,458,134.14
8915,20000,748,1071.02
8916,20000,430,101.69
8917,100000,999999,0
8918,20000,422,64.83
8919,140000,377,284.95
8920,20000,999999,0
8921,80000,446,431.71
8922,20000,931,73.48
8923,20000,460,46.64
8924,40000,488,180.02
8925,100000,817,242.65
8926,80000,838,98.42
8927,40000,758,94.28
8928,20000,741,938.82
8929,20000,378,151.45
8930,40000,463,96.19
8931,40000,999999,0
8932,20000,746,370.83
8933,20000,532,49.31
8934,60000,582,77.82
8935,20000,611,138.2
8936,20000,653,23.51
8937,20000,380,209.74
8938,20000,999999,0
8939,40000,858,106.52
8940,20000,800,88.7
8941,140000,926,60.06
8942,40000,475,151.51
8943,40000,743,305.83
8944,100000,445,26.46
8945,40000,426,468.13
8946,140000,438,374.33
8947,60000,418,818.94
8948,40000,413,138.08
8949,40000,736,22.67
8950,40000,802,27.46
8951,20000,632,86.59
8952,120000,741,690.39
8953,40000,493,119.61
8954,140000,475,175.39
8955,100000,999999,0
8956,20000,752,29.35
8957,60000,903,32.39
8958,20000,676,119.81
8959,40000,999999,0
8960,#VALUE!,372,550.92
8961,20000,999999,0
8962,60000,1038,47.24
8963,20000,407,598.65
8964,80000,785,165.14
8965,140000,999999,0
8966,60000,444,610.05
8967,40000,736,25.39
8968,20000,417,508.66
8969,60000,558,47.83
8970,20000,470,92.1
8971,20000,999,12.78
8972,80000,999999,0
8973,40000,733,702.76
8974,80000,999999,0
8975,60000,379,194.3
8976,20000,416,383.84
8977,60000,593,199.05
8978,120000,999999,0
8979,60000,452,37.16
8980,40000,782,61.6
8981,40000,729,124.82
8982,60000,608,81.14
8983,60000,420,5.04
8984,80000,385,55.38
8985,40000,999999,0
8986,#VALUE!,999999,0
8987,60000,768,27.47
8988,80000,905,9.48
8989,140000,746,271.54
8990,40000,999999,0
8991,80000,729,85.76
8992,60000,642,66.08
8993,20000,440,149.42
8994,100000,489,250.97
8995,140000,811,148.94
8996,20000,999999,0
8997,60000,848,57.15
8998,20000,674,94.54
8999,80000,999999,0
9000,20000,513,47.53
9001,20000,871,33.12
9002,80000,999999,0
9003,60000,738,55.47
9004,40000,982,74.32
9005,60000,764,116.9
9006,40000,379,439.97
9007,40000,999999,0
9008,20000,570,27.96
9009,40000,798,122.23
9010,60000,773,77.57
9011,80000,424,2.26
9012,40000,658,85.61
9013,140000,383,255.28
9014,60000,386,300.82
9015,60000,1084,4.41
9016,60000,371,598.51
9017,20000,412,187.58
9018,20000,899,42.45
9019,60000,369,338.13
9020,120000,529,40.72
9021,20000,378,102.84
9022,140000,616,83.98
9023,40000,793,97.14
9024,60000,500,69.81
9025,60000,446,365.56
9026,40000,520,202.36
9027,60000,531,157.49
9028,40000,999999,0
9029,20000,411,424.03
9030,60000,574,77.58
9031,140000,999999,0
9032,40000,453,402.63
9033,60000,472,205.97
9034,40000,857,64.6
9035,40000,999999,0
9036,20000,948,23.83
9037,20000,732,578.59
9038,60000,927,57.43
9039,20000,422,112.97
9040,40000,387,1068.37
9041,40000,999999,0
9042,40000,767,130.65
9043,20000,580,12.96
9044,40000,386,64.34
9045,60000,372,123.16
9046,20000,441,18.08
9047,120000,703,99.72
9048,80000,815,14.84
9049,140000,759,221.78
9050,80000,373,186.67
9051,20000,684,43.16
9052,60000,381,66.46
9053,40000,999999,0
9054,140000,551,13.85
9055,20000,627,57.43
9056,20000,848,28.96
9057,140000,400,76.38
9058,20000,968,117.63
9059,40000,784,167.54
9060,60000,811,99.85
9061,20000,468,106.14
9062,20000,368,131.34
9063,40000,369,429.98
9064,60000,392,759
9065,60000,453,339.48
9066,60000,743,132.11
9067,40000,439,111.28
9068,40000,367,193.77
9069,100000,422,87.4
9070,40000,440,85.11
9071,40000,999999,0
9072,20000,643,113.63
9073,40000,488,95.68
9074,40000,478,265.82
9075,40000,531,106.03
9076,40000,800,122.1
9077,40000,627,26.92
9078,40000,576,7.28
9079,120000,948,37.97
9080,40000,474,129.32
9081,60000,414,177.55
9082,40000,999999,0
9083,60000,999999,0
9084,40000,460,49.65
9085,120000,439,108.01
9086,20000,789,62.33
9087,40000,500,228.07
9088,120000,570,138.52
9089,60000,768,159.12
9090,40000,775,339.16
9091,60000,811,102.58
9092,20000,509,139.69
9093,40000,899,68.34
9094,20000,999999,0
9095,80000,507,132.83
9096,80000,1085,18.2
9097,20000,736,760.53
9098,60000,446,47.26
9099,20000,559,127.64
9100,60000,999999,0
9101,40000,427,243.06
9102,20000,387,571.87
9103,120000,383,86.5
9104,100000,905,66.37
9105,40000,434,94.47
9106,100000,780,37.73
9107,80000,948,46.77
9108,40000,784,194.56
9109,60000,529,86.53
9110,60000,439,176.72
9111,40000,377,349.1
9112,20000,618,113.89
9113,20000,999999,0
9114,80000,786,62.88
9115,40000,447,301.79
9116,20000,736,909.11
9117,20000,999999,0
9118,20000,924,40.9
9119,80000,875,45.63
9120,40000,841,25.65
9121,60000,849,27.13
9122,40000,847,33.36
9123,100000,375,813.68
9124,20000,420,117.34
9125,60000,386,451.37
9126,60000,837,13.68
9127,20000,459,136.88
9128,40000,738,92.01
9129,120000,399,242.51
9130,120000,815,98.66
9131,#VALUE!,476,40.35
9132,40000,494,74.99
9133,40000,594,67.34
9134,80000,411,447.92
9135,80000,999999,0
9136,100000,588,13.38
9137,100000,742,69.43
9138,120000,947,69.34
9139,20000,377,124.94
9140,80000,658,131.76
9141,80000,784,237.64
9142,60000,1051,57.29
9143,60000,735,1246.45
9144,20000,389,326.58
9145,80000,475,71.68
9146,20000,657,48.01
9147,80000,999999,0
9148,80000,999999,0
9149,80000,733,434.52
9150,20000,742,48.98
9151,40000,468,122.14
9152,100000,827,102.3
9153,120000,452,44.76
9154,40000,521,93.59
9155,40000,918,40.95
9156,#VALUE!,412,123.83
9157,20000,781,97.49
9158,40000,1073,48.3
9159,40000,606,216.45
9160,20000,469,129.11
9161,60000,402,159.21
9162,60000,377,259.99
9163,60000,545,58.67
9164,20000,391,43.65
9165,20000,999999,0
9166,40000,741,125.81
9167,120000,428,287.53
9168,20000,999999,0
9169,80000,369,806.68
9170,40000,386,159.92
9171,20000,666,52.61
9172,20000,404,74.7
9173,140000,470,33.77
9174,40000,999999,0
9175,100000,383,114.68
9176,40000,411,767.11
9177,40000,1056,28.7
9178,40000,785,86.99
9179,40000,696,115.35
9180,20000,937,51.71
9181,20000,472,150.44
9182,120000,781,156.04
9183,40000,999999,0
9184,40000,437,768.31
9185,20000,999999,0
9186,60000,999999,0
9187,20000,407,380.92
9188,40000,413,192.03
9189,60000,752,219.82
9190,40000,455,165.12
9191,40000,732,567
9192,40000,532,52.27
9193,20000,509,78.54
9194,60000,382,393.58
9195,80000,864,71.64
9196,40000,933,10.55
9197,80000,733,689.84
9198,120000,740,165.03
9199,20000,576,52.92
9200,20000,379,1283.99
9201,20000,999999,0
9202,40000,1094,5.09
9203,60000,599,34.54
9204,60000,409,148.87
9205,140000,738,63.1
9206,40000,592,238.24
9207,40000,999999,0
9208,20000,400,151.64
9209,60000,435,227.65
9210,20000,808,41.96
9211,80000,878,4.62
9212,20000,999999,0
9213,80000,368,401.89
9214,40000,809,128.82
9215,40000,736,59.14
9216,60000,551,105.35
9217,40000,438,86.11
9218,80000,413,89.61
9219,40000,999999,0
9220,20000,787,51.39
9221,60000,1034,9
9222,80000,784,96.8
9223,40000,472,53.73
9224,40000,382,619.63
9225,40000,474,153.41
9226,20000,755,299.76
9227,20000,446,81.96
9228,60000,836,189.56
9229,80000,999999,0
9230,60000,391,67.23
9231,40000,495,105.99
9232,80000,942,28.08
9233,80000,434,67.36
9234,20000,695,118.05
9235,60000,798,200.5
9236,80000,377,216.35
9237,60000,394,208.63
9238,20000,736,499.15
9239,100000,372,45.19
9240,40000,727,18.24
9241,20000,746,311.06
9242,40000,524,96.68
9243,40000,775,263.63
9244,20000,759,168.94
9245,40000,436,131.58
9246,#VALUE!,999999,0
9247,40000,970,78.64
9248,60000,399,153.79
9249,40000,735,951.6
9250,40000,999999,0
9251,100000,537,229.29
9252,60000,476,161.9
9253,100000,733,85.66
9254,60000,468,154.3
9255,140000,999999,0
9256,40000,387,398.12
9257,80000,532,93.46
9258,140000,850,137.68
9259,40000,1054,31.45
9260,60000,999999,0
9261,80000,422,118.91
9262,60000,735,908.1
9263,40000,386,1331.55
9264,100000,383,114.37
9265,80000,999999,0
9266,20000,771,155.16
9267,20000,999999,0
9268,20000,811,181.96
9269,20000,558,177.47
9270,20000,446,264.82
9271,60000,500,564.16
9272,40000,436,129.33
9273,40000,373,38.52
9274,#VALUE!,981,32.56
9275,20000,461,85.38
9276,140000,410,329.94
9277,60000,978,5.98
9278,60000,431,29.08
9279,60000,595,144.97
9280,20000,848,63.84
9281,20000,493,94.48
9282,80000,501,139.53
9283,40000,792,142.47
9284,40000,999999,0
9285,80000,447,84.61
9286,20000,468,550.08
9287,60000,999999,0
9288,80000,440,64.19
9289,100000,856,47.91
9290,20000,661,13.19
9291,60000,1033,32.48
9292,40000,883,350.05
9293,80000,413,70.89
9294,80000,782,70
9295,80000,999999,0
9296,80000,688,9.13
9297,80000,386,375.63
9298,40000,999999,0
9299,60000,435,249.34
9300,20000,618,292.77
9301,40000,759,247.5
9302,140000,523,6.28
9303,40000,532,72.55
9304,20000,738,124.86
9305,20000,394,19.9
9306,60000,404,216.23
9307,20000,520,326.73
9308,40000,478,142.45
9309,20000,379,540.77
9310,40000,436,107.13
9311,80000,743,312.63
9312,80000,1018,25.03
9313,40000,414,132.24
9314,140000,604,68.49
9315,140000,539,98.33
9316,60000,732,458
9317,20000,655,145.98
9318,120000,385,1341.49
9319,140000,883,180.72
9320,60000,999999,0
9321,20000,411,149.4
9322,100000,661,48.39
9323,60000,661,48.4
9324,120000,411,652.61
9325,140000,424,218.62
9326,20000,1047,15.5
9327,40000,379,645.52
9328,20000,738,128.94
9329,#VALUE!,999999,0
9330,40000,856,12.42
9331,20000,368,351.08
9332,40000,488,150.7
9333,100000,999999,0
9334,20000,502,87.97
9335,40000,601,66.16
9336,20000,999999,0
9337,40000,440,196.14
9338,20000,409,264.3
9339,20000,837,43.28
9340,60000,430,127.87
9341,40000,999999,0
9342,60000,782,101.54
